ntype TotalCurrent(trans_5d1_hetero_des) X,ntype TotalCurrent(trans_5d1_hetero_des) Y
1.20682e-09,5.97593e-09
1.20692e-09,5.97573e-09
1.20702e-09,5.97553e-09
1.20712e-09,5.97533e-09
1.20722e-09,5.97513e-09
1.20732e-09,5.97494e-09
1.20742e-09,5.97474e-09
1.20752e-09,5.97454e-09
1.20762e-09,5.97434e-09
1.20772e-09,5.97414e-09
1.20782e-09,5.97395e-09
1.20792e-09,5.97375e-09
1.20802e-09,5.97355e-09
1.20812e-09,5.97336e-09
1.20822e-09,5.97316e-09
1.20832e-09,5.97296e-09
1.20842e-09,5.97277e-09
1.20852e-09,5.97257e-09
1.20862e-09,5.97238e-09
1.20872e-09,5.97218e-09
1.20882e-09,5.97199e-09
1.20892e-09,5.97179e-09
1.20902e-09,5.9716e-09
1.20912e-09,5.9714e-09
1.20922e-09,5.97121e-09
1.20932e-09,5.97101e-09
1.20942e-09,5.97082e-09
1.20952e-09,5.97063e-09
1.20962e-09,5.97043e-09
1.20972e-09,5.97024e-09
1.20982e-09,5.97005e-09
1.20992e-09,5.96986e-09
1.21002e-09,5.96966e-09
1.21012e-09,5.96947e-09
1.21022e-09,5.96928e-09
1.21032e-09,5.96909e-09
1.21042e-09,5.9689e-09
1.21052e-09,5.96871e-09
1.21062e-09,5.96852e-09
1.21072e-09,5.96833e-09
1.21082e-09,5.96814e-09
1.21092e-09,5.96795e-09
1.21102e-09,5.96776e-09
1.21112e-09,5.96757e-09
1.21122e-09,5.96738e-09
1.21132e-09,5.96719e-09
1.21142e-09,5.967e-09
1.21152e-09,5.96681e-09
1.21162e-09,5.96662e-09
1.21172e-09,5.96644e-09
1.21182e-09,5.96625e-09
1.21192e-09,5.96606e-09
1.21202e-09,5.96587e-09
1.21212e-09,5.96569e-09
1.21222e-09,5.9655e-09
1.21232e-09,5.96531e-09
1.21242e-09,5.96513e-09
1.21252e-09,5.96494e-09
1.21262e-09,5.96475e-09
1.21272e-09,5.96457e-09
1.21282e-09,5.96438e-09
1.21292e-09,5.9642e-09
1.21302e-09,5.96401e-09
1.21312e-09,5.96383e-09
1.21322e-09,5.96364e-09
1.21332e-09,5.96346e-09
1.21342e-09,5.96327e-09
1.21352e-09,5.96309e-09
1.21362e-09,5.96291e-09
1.21372e-09,5.96272e-09
1.21382e-09,5.96254e-09
1.21392e-09,5.96236e-09
1.21402e-09,5.96217e-09
1.21412e-09,5.96199e-09
1.21422e-09,5.96181e-09
1.21432e-09,5.96163e-09
1.21442e-09,5.96144e-09
1.21452e-09,5.96126e-09
1.21462e-09,5.96108e-09
1.21472e-09,5.9609e-09
1.21482e-09,5.96072e-09
1.21492e-09,5.96054e-09
1.21502e-09,5.96036e-09
1.21512e-09,5.96018e-09
1.21522e-09,5.96e-09
1.21532e-09,5.95982e-09
1.21542e-09,5.95964e-09
1.21552e-09,5.95946e-09
1.21562e-09,5.95928e-09
1.21572e-09,5.9591e-09
1.21582e-09,5.95892e-09
1.21592e-09,5.95874e-09
1.21602e-09,5.95856e-09
1.21612e-09,5.95839e-09
1.21622e-09,5.95821e-09
1.21632e-09,5.95803e-09
1.21642e-09,5.95785e-09
1.21652e-09,5.95768e-09
1.21662e-09,5.9575e-09
1.21672e-09,5.95732e-09
1.21682e-09,5.95715e-09
1.21692e-09,5.95697e-09
1.21702e-09,5.95679e-09
1.21712e-09,5.95662e-09
1.21722e-09,5.95644e-09
1.21732e-09,5.95627e-09
1.21742e-09,5.95609e-09
1.21752e-09,5.95592e-09
1.21762e-09,5.95574e-09
1.21772e-09,5.95557e-09
1.21782e-09,5.95539e-09
1.21792e-09,5.95522e-09
1.21802e-09,5.95504e-09
1.21812e-09,5.95487e-09
1.21822e-09,5.9547e-09
1.21832e-09,5.95452e-09
1.21842e-09,5.95435e-09
1.21852e-09,5.95418e-09
1.21862e-09,5.954e-09
1.21872e-09,5.95383e-09
1.21882e-09,5.95366e-09
1.21892e-09,5.95349e-09
1.21902e-09,5.95331e-09
1.21912e-09,5.95314e-09
1.21922e-09,5.95297e-09
1.21932e-09,5.9528e-09
1.21942e-09,5.95263e-09
1.21952e-09,5.95246e-09
1.21962e-09,5.95229e-09
1.21972e-09,5.95212e-09
1.21982e-09,5.95195e-09
1.21992e-09,5.95178e-09
1.22002e-09,5.95161e-09
1.22012e-09,5.95144e-09
1.22022e-09,5.95127e-09
1.22032e-09,5.9511e-09
1.22042e-09,5.95093e-09
1.22052e-09,5.95076e-09
1.22062e-09,5.95059e-09
1.22072e-09,5.95043e-09
1.22082e-09,5.95026e-09
1.22092e-09,5.95009e-09
1.22102e-09,5.94992e-09
1.22112e-09,5.94975e-09
1.22122e-09,5.94959e-09
1.22132e-09,5.94942e-09
1.22142e-09,5.94925e-09
1.22152e-09,5.94909e-09
1.22162e-09,5.94892e-09
1.22172e-09,5.94875e-09
1.22182e-09,5.94859e-09
1.22192e-09,5.94842e-09
1.22202e-09,5.94826e-09
1.22212e-09,5.94809e-09
1.22222e-09,5.94793e-09
1.22232e-09,5.94776e-09
1.22242e-09,5.9476e-09
1.22252e-09,5.94743e-09
1.22262e-09,5.94727e-09
1.22272e-09,5.9471e-09
1.22282e-09,5.94694e-09
1.22292e-09,5.94678e-09
1.22302e-09,5.94661e-09
1.22312e-09,5.94645e-09
1.22322e-09,5.94629e-09
1.22332e-09,5.94612e-09
1.22342e-09,5.94596e-09
1.22352e-09,5.9458e-09
1.22362e-09,5.94563e-09
1.22372e-09,5.94547e-09
1.22382e-09,5.94531e-09
1.22392e-09,5.94515e-09
1.22402e-09,5.94499e-09
1.22412e-09,5.94483e-09
1.22422e-09,5.94466e-09
1.22432e-09,5.9445e-09
1.22442e-09,5.94434e-09
1.22452e-09,5.94418e-09
1.22462e-09,5.94402e-09
1.22472e-09,5.94386e-09
1.22482e-09,5.9437e-09
1.22492e-09,5.94354e-09
1.22502e-09,5.94338e-09
1.22512e-09,5.94322e-09
1.22522e-09,5.94306e-09
1.22532e-09,5.94291e-09
1.22542e-09,5.94275e-09
1.22552e-09,5.94259e-09
1.22562e-09,5.94243e-09
1.22572e-09,5.94227e-09
1.22582e-09,5.94211e-09
1.22592e-09,5.94196e-09
1.22602e-09,5.9418e-09
1.22612e-09,5.94164e-09
1.22622e-09,5.94148e-09
1.22632e-09,5.94133e-09
1.22642e-09,5.94117e-09
1.22652e-09,5.94101e-09
1.22662e-09,5.94086e-09
1.22672e-09,5.9407e-09
1.22682e-09,5.94054e-09
1.22692e-09,5.94039e-09
1.22702e-09,5.94023e-09
1.22712e-09,5.94008e-09
1.22722e-09,5.93992e-09
1.22732e-09,5.93977e-09
1.22742e-09,5.93961e-09
1.22752e-09,5.93946e-09
1.22762e-09,5.9393e-09
1.22772e-09,5.93915e-09
1.22782e-09,5.93899e-09
1.22792e-09,5.93884e-09
1.22802e-09,5.93869e-09
1.22812e-09,5.93853e-09
1.22822e-09,5.93838e-09
1.22832e-09,5.93823e-09
1.22842e-09,5.93807e-09
1.22852e-09,5.93792e-09
1.22862e-09,5.93777e-09
1.22872e-09,5.93762e-09
1.22882e-09,5.93746e-09
1.22892e-09,5.93731e-09
1.22902e-09,5.93716e-09
1.22912e-09,5.93701e-09
1.22922e-09,5.93686e-09
1.22932e-09,5.93671e-09
1.22942e-09,5.93655e-09
1.22952e-09,5.9364e-09
1.22962e-09,5.93625e-09
1.22972e-09,5.9361e-09
1.22982e-09,5.93595e-09
1.22992e-09,5.9358e-09
1.23002e-09,5.93565e-09
1.23012e-09,5.9355e-09
1.23022e-09,5.93535e-09
1.23032e-09,5.9352e-09
1.23042e-09,5.93505e-09
1.23052e-09,5.9349e-09
1.23062e-09,5.93476e-09
1.23072e-09,5.93461e-09
1.23082e-09,5.93446e-09
1.23092e-09,5.93431e-09
1.23102e-09,5.93416e-09
1.23112e-09,5.93401e-09
1.23122e-09,5.93387e-09
1.23132e-09,5.93372e-09
1.23142e-09,5.93357e-09
1.23152e-09,5.93342e-09
1.23162e-09,5.93328e-09
1.23172e-09,5.93313e-09
1.23182e-09,5.93298e-09
1.23192e-09,5.93284e-09
1.23202e-09,5.93269e-09
1.23212e-09,5.93254e-09
1.23222e-09,5.9324e-09
1.23232e-09,5.93225e-09
1.23242e-09,5.93211e-09
1.23252e-09,5.93196e-09
1.23262e-09,5.93182e-09
1.23272e-09,5.93167e-09
1.23282e-09,5.93153e-09
1.23292e-09,5.93138e-09
1.23302e-09,5.93124e-09
1.23312e-09,5.93109e-09
1.23322e-09,5.93095e-09
1.23332e-09,5.9308e-09
1.23342e-09,5.93066e-09
1.23352e-09,5.93052e-09
1.23362e-09,5.93037e-09
1.23372e-09,5.93023e-09
1.23382e-09,5.93009e-09
1.23392e-09,5.92994e-09
1.23402e-09,5.9298e-09
1.23412e-09,5.92966e-09
1.23422e-09,5.92952e-09
1.23432e-09,5.92937e-09
1.23442e-09,5.92923e-09
1.23452e-09,5.92909e-09
1.23462e-09,5.92895e-09
1.23472e-09,5.92881e-09
1.23482e-09,5.92867e-09
1.23492e-09,5.92852e-09
1.23502e-09,5.92838e-09
1.23512e-09,5.92824e-09
1.23522e-09,5.9281e-09
1.23532e-09,5.92796e-09
1.23542e-09,5.92782e-09
1.23552e-09,5.92768e-09
1.23562e-09,5.92754e-09
1.23572e-09,5.9274e-09
1.23582e-09,5.92726e-09
1.23592e-09,5.92712e-09
1.23602e-09,5.92698e-09
1.23612e-09,5.92684e-09
1.23622e-09,5.92671e-09
1.23632e-09,5.92657e-09
1.23642e-09,5.92643e-09
1.23652e-09,5.92629e-09
1.23662e-09,5.92615e-09
1.23672e-09,5.92601e-09
1.23682e-09,5.92588e-09
1.23692e-09,5.92574e-09
1.23702e-09,5.9256e-09
1.23712e-09,5.92546e-09
1.23722e-09,5.92533e-09
1.23732e-09,5.92519e-09
1.23742e-09,5.92505e-09
1.23752e-09,5.92491e-09
1.23762e-09,5.92478e-09
1.23772e-09,5.92464e-09
1.23782e-09,5.92451e-09
1.23792e-09,5.92437e-09
1.23802e-09,5.92423e-09
1.23812e-09,5.9241e-09
1.23822e-09,5.92396e-09
1.23832e-09,5.92383e-09
1.23842e-09,5.92369e-09
1.23852e-09,5.92356e-09
1.23862e-09,5.92342e-09
1.23872e-09,5.92329e-09
1.23882e-09,5.92315e-09
1.23892e-09,5.92302e-09
1.23902e-09,5.92288e-09
1.23912e-09,5.92275e-09
1.23922e-09,5.92262e-09
1.23932e-09,5.92248e-09
1.23942e-09,5.92235e-09
1.23952e-09,5.92222e-09
1.23962e-09,5.92208e-09
1.23972e-09,5.92195e-09
1.23982e-09,5.92182e-09
1.23992e-09,5.92168e-09
1.24002e-09,5.92155e-09
1.24012e-09,5.92142e-09
1.24022e-09,5.92129e-09
1.24032e-09,5.92116e-09
1.24042e-09,5.92102e-09
1.24052e-09,5.92089e-09
1.24062e-09,5.92076e-09
1.24072e-09,5.92063e-09
1.24082e-09,5.9205e-09
1.24092e-09,5.92037e-09
1.24102e-09,5.92024e-09
1.24112e-09,5.9201e-09
1.24122e-09,5.91997e-09
1.24132e-09,5.91984e-09
1.24142e-09,5.91971e-09
1.24152e-09,5.91958e-09
1.24162e-09,5.91945e-09
1.24172e-09,5.91932e-09
1.24182e-09,5.91919e-09
1.24192e-09,5.91906e-09
1.24202e-09,5.91894e-09
1.24212e-09,5.91881e-09
1.24222e-09,5.91868e-09
1.24232e-09,5.91855e-09
1.24242e-09,5.91842e-09
1.24252e-09,5.91829e-09
1.24262e-09,5.91816e-09
1.24272e-09,5.91804e-09
1.24282e-09,5.91791e-09
1.24292e-09,5.91778e-09
1.24302e-09,5.91765e-09
1.24312e-09,5.91752e-09
1.24322e-09,5.9174e-09
1.24332e-09,5.91727e-09
1.24342e-09,5.91714e-09
1.24352e-09,5.91702e-09
1.24362e-09,5.91689e-09
1.24372e-09,5.91676e-09
1.24382e-09,5.91664e-09
1.24392e-09,5.91651e-09
1.24402e-09,5.91638e-09
1.24412e-09,5.91626e-09
1.24422e-09,5.91613e-09
1.24432e-09,5.91601e-09
1.24442e-09,5.91588e-09
1.24452e-09,5.91575e-09
1.24462e-09,5.91563e-09
1.24472e-09,5.9155e-09
1.24482e-09,5.91538e-09
1.24492e-09,5.91526e-09
1.24502e-09,5.91513e-09
1.24512e-09,5.91501e-09
1.24522e-09,5.91488e-09
1.24532e-09,5.91476e-09
1.24542e-09,5.91463e-09
1.24552e-09,5.91451e-09
1.24562e-09,5.91439e-09
1.24572e-09,5.91426e-09
1.24582e-09,5.91414e-09
1.24592e-09,5.91402e-09
1.24602e-09,5.91389e-09
1.24612e-09,5.91377e-09
1.24622e-09,5.91365e-09
1.24632e-09,5.91353e-09
1.24642e-09,5.9134e-09
1.24652e-09,5.91328e-09
1.24662e-09,5.91316e-09
1.24672e-09,5.91304e-09
1.24682e-09,5.91291e-09
1.24692e-09,5.91279e-09
1.24702e-09,5.91267e-09
1.24712e-09,5.91255e-09
1.24722e-09,5.91243e-09
1.24732e-09,5.91231e-09
1.24742e-09,5.91219e-09
1.24752e-09,5.91207e-09
1.24762e-09,5.91195e-09
1.24772e-09,5.91182e-09
1.24782e-09,5.9117e-09
1.24792e-09,5.91158e-09
1.24802e-09,5.91146e-09
1.24812e-09,5.91134e-09
1.24822e-09,5.91122e-09
1.24832e-09,5.91111e-09
1.24842e-09,5.91099e-09
1.24852e-09,5.91087e-09
1.24862e-09,5.91075e-09
1.24872e-09,5.91063e-09
1.24882e-09,5.91051e-09
1.24892e-09,5.91039e-09
1.24902e-09,5.91027e-09
1.24912e-09,5.91015e-09
1.24922e-09,5.91004e-09
1.24932e-09,5.90992e-09
1.24942e-09,5.9098e-09
1.24952e-09,5.90968e-09
1.24962e-09,5.90956e-09
1.24972e-09,5.90945e-09
1.24982e-09,5.90933e-09
1.24992e-09,5.90921e-09
1.25002e-09,5.90909e-09
1.25012e-09,5.90898e-09
1.25022e-09,5.90886e-09
1.25032e-09,5.90874e-09
1.25042e-09,5.90863e-09
1.25052e-09,5.90851e-09
1.25062e-09,5.9084e-09
1.25072e-09,5.90828e-09
1.25082e-09,5.90816e-09
1.25092e-09,5.90805e-09
1.25102e-09,5.90793e-09
1.25112e-09,5.90782e-09
1.25122e-09,5.9077e-09
1.25132e-09,5.90759e-09
1.25142e-09,5.90747e-09
1.25152e-09,5.90736e-09
1.25162e-09,5.90724e-09
1.25172e-09,5.90713e-09
1.25182e-09,5.90701e-09
1.25192e-09,5.9069e-09
1.25202e-09,5.90678e-09
1.25212e-09,5.90667e-09
1.25222e-09,5.90656e-09
1.25232e-09,5.90644e-09
1.25242e-09,5.90633e-09
1.25252e-09,5.90621e-09
1.25262e-09,5.9061e-09
1.25272e-09,5.90599e-09
1.25282e-09,5.90587e-09
1.25292e-09,5.90576e-09
1.25302e-09,5.90565e-09
1.25312e-09,5.90554e-09
1.25322e-09,5.90542e-09
1.25332e-09,5.90531e-09
1.25342e-09,5.9052e-09
1.25352e-09,5.90509e-09
1.25362e-09,5.90497e-09
1.25372e-09,5.90486e-09
1.25382e-09,5.90475e-09
1.25392e-09,5.90464e-09
1.25402e-09,5.90453e-09
1.25412e-09,5.90442e-09
1.25422e-09,5.90431e-09
1.25432e-09,5.90419e-09
1.25442e-09,5.90408e-09
1.25452e-09,5.90397e-09
1.25462e-09,5.90386e-09
1.25472e-09,5.90375e-09
1.25482e-09,5.90364e-09
1.25492e-09,5.90353e-09
1.25502e-09,5.90342e-09
1.25512e-09,5.90331e-09
1.25522e-09,5.9032e-09
1.25532e-09,5.90309e-09
1.25542e-09,5.90298e-09
1.25552e-09,5.90287e-09
1.25562e-09,5.90276e-09
1.25572e-09,5.90266e-09
1.25582e-09,5.90255e-09
1.25592e-09,5.90244e-09
1.25602e-09,5.90233e-09
1.25612e-09,5.90222e-09
1.25622e-09,5.90211e-09
1.25632e-09,5.902e-09
1.25642e-09,5.9019e-09
1.25652e-09,5.90179e-09
1.25662e-09,5.90168e-09
1.25672e-09,5.90157e-09
1.25682e-09,5.90146e-09
1.25692e-09,5.90136e-09
1.25702e-09,5.90125e-09
1.25712e-09,5.90114e-09
1.25722e-09,5.90103e-09
1.25732e-09,5.90093e-09
1.25742e-09,5.90082e-09
1.25752e-09,5.90071e-09
1.25762e-09,5.90061e-09
1.25772e-09,5.9005e-09
1.25782e-09,5.90039e-09
1.25792e-09,5.90029e-09
1.25802e-09,5.90018e-09
1.25812e-09,5.90008e-09
1.25822e-09,5.89997e-09
1.25832e-09,5.89987e-09
1.25842e-09,5.89976e-09
1.25852e-09,5.89965e-09
1.25862e-09,5.89955e-09
1.25872e-09,5.89944e-09
1.25882e-09,5.89934e-09
1.25892e-09,5.89923e-09
1.25902e-09,5.89913e-09
1.25912e-09,5.89902e-09
1.25922e-09,5.89892e-09
1.25932e-09,5.89882e-09
1.25942e-09,5.89871e-09
1.25952e-09,5.89861e-09
1.25962e-09,5.8985e-09
1.25972e-09,5.8984e-09
1.25982e-09,5.8983e-09
1.25992e-09,5.89819e-09
1.26002e-09,5.89809e-09
1.26012e-09,5.89799e-09
1.26022e-09,5.89788e-09
1.26032e-09,5.89778e-09
1.26042e-09,5.89768e-09
1.26052e-09,5.89757e-09
1.26062e-09,5.89747e-09
1.26072e-09,5.89737e-09
1.26082e-09,5.89727e-09
1.26092e-09,5.89716e-09
1.26102e-09,5.89706e-09
1.26112e-09,5.89696e-09
1.26122e-09,5.89686e-09
1.26132e-09,5.89676e-09
1.26142e-09,5.89665e-09
1.26152e-09,5.89655e-09
1.26162e-09,5.89645e-09
1.26172e-09,5.89635e-09
1.26182e-09,5.89625e-09
1.26192e-09,5.89615e-09
1.26202e-09,5.89605e-09
1.26212e-09,5.89595e-09
1.26222e-09,5.89585e-09
1.26232e-09,5.89575e-09
1.26242e-09,5.89564e-09
1.26252e-09,5.89554e-09
1.26262e-09,5.89544e-09
1.26272e-09,5.89534e-09
1.26282e-09,5.89524e-09
1.26292e-09,5.89514e-09
1.26302e-09,5.89504e-09
1.26312e-09,5.89495e-09
1.26322e-09,5.89485e-09
1.26332e-09,5.89475e-09
1.26342e-09,5.89465e-09
1.26352e-09,5.89455e-09
1.26362e-09,5.89445e-09
1.26372e-09,5.89435e-09
1.26382e-09,5.89425e-09
1.26392e-09,5.89415e-09
1.26402e-09,5.89406e-09
1.26412e-09,5.89396e-09
1.26422e-09,5.89386e-09
1.26432e-09,5.89376e-09
1.26442e-09,5.89366e-09
1.26452e-09,5.89356e-09
1.26462e-09,5.89347e-09
1.26472e-09,5.89337e-09
1.26482e-09,5.89327e-09
1.26492e-09,5.89317e-09
1.26502e-09,5.89308e-09
1.26512e-09,5.89298e-09
1.26522e-09,5.89288e-09
1.26532e-09,5.89279e-09
1.26542e-09,5.89269e-09
1.26552e-09,5.89259e-09
1.26562e-09,5.8925e-09
1.26572e-09,5.8924e-09
1.26582e-09,5.8923e-09
1.26592e-09,5.89221e-09
1.26602e-09,5.89211e-09
1.26612e-09,5.89202e-09
1.26622e-09,5.89192e-09
1.26632e-09,5.89182e-09
1.26642e-09,5.89173e-09
1.26652e-09,5.89163e-09
1.26662e-09,5.89154e-09
1.26672e-09,5.89144e-09
1.26682e-09,5.89135e-09
1.26692e-09,5.89125e-09
1.26702e-09,5.89116e-09
1.26712e-09,5.89106e-09
1.26722e-09,5.89097e-09
1.26732e-09,5.89087e-09
1.26742e-09,5.89078e-09
1.26752e-09,5.89069e-09
1.26762e-09,5.89059e-09
1.26772e-09,5.8905e-09
1.26782e-09,5.8904e-09
1.26792e-09,5.89031e-09
1.26802e-09,5.89022e-09
1.26812e-09,5.89012e-09
1.26822e-09,5.89003e-09
1.26832e-09,5.88994e-09
1.26842e-09,5.88984e-09
1.26852e-09,5.88975e-09
1.26862e-09,5.88966e-09
1.26872e-09,5.88956e-09
1.26882e-09,5.88947e-09
1.26892e-09,5.88938e-09
1.26902e-09,5.88929e-09
1.26912e-09,5.88919e-09
1.26922e-09,5.8891e-09
1.26932e-09,5.88901e-09
1.26942e-09,5.88892e-09
1.26952e-09,5.88883e-09
1.26962e-09,5.88873e-09
1.26972e-09,5.88864e-09
1.26982e-09,5.88855e-09
1.26992e-09,5.88846e-09
1.27002e-09,5.88837e-09
1.27012e-09,5.88828e-09
1.27022e-09,5.88818e-09
1.27032e-09,5.88809e-09
1.27042e-09,5.888e-09
1.27052e-09,5.88791e-09
1.27062e-09,5.88782e-09
1.27072e-09,5.88773e-09
1.27082e-09,5.88764e-09
1.27092e-09,5.88755e-09
1.27102e-09,5.88746e-09
1.27112e-09,5.88737e-09
1.27122e-09,5.88728e-09
1.27132e-09,5.88719e-09
1.27142e-09,5.8871e-09
1.27152e-09,5.88701e-09
1.27162e-09,5.88692e-09
1.27172e-09,5.88683e-09
1.27182e-09,5.88674e-09
1.27192e-09,5.88665e-09
1.27202e-09,5.88656e-09
1.27212e-09,5.88647e-09
1.27222e-09,5.88639e-09
1.27232e-09,5.8863e-09
1.27242e-09,5.88621e-09
1.27252e-09,5.88612e-09
1.27262e-09,5.88603e-09
1.27272e-09,5.88594e-09
1.27282e-09,5.88585e-09
1.27292e-09,5.88577e-09
1.27302e-09,5.88568e-09
1.27312e-09,5.88559e-09
1.27322e-09,5.8855e-09
1.27332e-09,5.88541e-09
1.27342e-09,5.88533e-09
1.27352e-09,5.88524e-09
1.27362e-09,5.88515e-09
1.27372e-09,5.88506e-09
1.27382e-09,5.88498e-09
1.27392e-09,5.88489e-09
1.27402e-09,5.8848e-09
1.27412e-09,5.88472e-09
1.27422e-09,5.88463e-09
1.27432e-09,5.88454e-09
1.27442e-09,5.88446e-09
1.27452e-09,5.88437e-09
1.27462e-09,5.88428e-09
1.27472e-09,5.8842e-09
1.27482e-09,5.88411e-09
1.27492e-09,5.88403e-09
1.27502e-09,5.88394e-09
1.27512e-09,5.88385e-09
1.27522e-09,5.88377e-09
1.27532e-09,5.88368e-09
1.27542e-09,5.8836e-09
1.27552e-09,5.88351e-09
1.27562e-09,5.88343e-09
1.27572e-09,5.88334e-09
1.27582e-09,5.88326e-09
1.27592e-09,5.88317e-09
1.27602e-09,5.88309e-09
1.27612e-09,5.883e-09
1.27622e-09,5.88292e-09
1.27632e-09,5.88283e-09
1.27642e-09,5.88275e-09
1.27652e-09,5.88266e-09
1.27662e-09,5.88258e-09
1.27672e-09,5.8825e-09
1.27682e-09,5.88241e-09
1.27692e-09,5.88233e-09
1.27702e-09,5.88224e-09
1.27712e-09,5.88216e-09
1.27722e-09,5.88208e-09
1.27732e-09,5.88199e-09
1.27742e-09,5.88191e-09
1.27752e-09,5.88183e-09
1.27762e-09,5.88174e-09
1.27772e-09,5.88166e-09
1.27782e-09,5.88158e-09
1.27792e-09,5.8815e-09
1.27802e-09,5.88141e-09
1.27812e-09,5.88133e-09
1.27822e-09,5.88125e-09
1.27832e-09,5.88117e-09
1.27842e-09,5.88108e-09
1.27852e-09,5.881e-09
1.27862e-09,5.88092e-09
1.27872e-09,5.88084e-09
1.27882e-09,5.88075e-09
1.27892e-09,5.88067e-09
1.27902e-09,5.88059e-09
1.27912e-09,5.88051e-09
1.27922e-09,5.88043e-09
1.27932e-09,5.88035e-09
1.27942e-09,5.88027e-09
1.27952e-09,5.88018e-09
1.27962e-09,5.8801e-09
1.27972e-09,5.88002e-09
1.27982e-09,5.87994e-09
1.27992e-09,5.87986e-09
1.28002e-09,5.87978e-09
1.28012e-09,5.8797e-09
1.28022e-09,5.87962e-09
1.28032e-09,5.87954e-09
1.28042e-09,5.87946e-09
1.28052e-09,5.87938e-09
1.28062e-09,5.8793e-09
1.28072e-09,5.87922e-09
1.28082e-09,5.87914e-09
1.28092e-09,5.87906e-09
1.28102e-09,5.87898e-09
1.28112e-09,5.8789e-09
1.28122e-09,5.87882e-09
1.28132e-09,5.87874e-09
1.28142e-09,5.87866e-09
1.28152e-09,5.87858e-09
1.28162e-09,5.8785e-09
1.28172e-09,5.87842e-09
1.28182e-09,5.87834e-09
1.28192e-09,5.87826e-09
1.28202e-09,5.87819e-09
1.28212e-09,5.87811e-09
1.28222e-09,5.87803e-09
1.28232e-09,5.87795e-09
1.28242e-09,5.87787e-09
1.28252e-09,5.87779e-09
1.28262e-09,5.87772e-09
1.28272e-09,5.87764e-09
1.28282e-09,5.87756e-09
1.28292e-09,5.87748e-09
1.28302e-09,5.8774e-09
1.28312e-09,5.87733e-09
1.28322e-09,5.87725e-09
1.28332e-09,5.87717e-09
1.28342e-09,5.87709e-09
1.28352e-09,5.87702e-09
1.28362e-09,5.87694e-09
1.28372e-09,5.87686e-09
1.28382e-09,5.87679e-09
1.28392e-09,5.87671e-09
1.28402e-09,5.87663e-09
1.28412e-09,5.87655e-09
1.28422e-09,5.87648e-09
1.28432e-09,5.8764e-09
1.28442e-09,5.87633e-09
1.28452e-09,5.87625e-09
1.28462e-09,5.87617e-09
1.28472e-09,5.8761e-09
1.28482e-09,5.87602e-09
1.28492e-09,5.87594e-09
1.28502e-09,5.87587e-09
1.28512e-09,5.87579e-09
1.28522e-09,5.87572e-09
1.28532e-09,5.87564e-09
1.28542e-09,5.87557e-09
1.28552e-09,5.87549e-09
1.28562e-09,5.87542e-09
1.28572e-09,5.87534e-09
1.28582e-09,5.87527e-09
1.28592e-09,5.87519e-09
1.28602e-09,5.87512e-09
1.28612e-09,5.87504e-09
1.28622e-09,5.87497e-09
1.28632e-09,5.87489e-09
1.28642e-09,5.87482e-09
1.28652e-09,5.87474e-09
1.28662e-09,5.87467e-09
1.28672e-09,5.87459e-09
1.28682e-09,5.87452e-09
1.28692e-09,5.87445e-09
1.28702e-09,5.87437e-09
1.28712e-09,5.8743e-09
1.28722e-09,5.87422e-09
1.28732e-09,5.87415e-09
1.28742e-09,5.87408e-09
1.28752e-09,5.874e-09
1.28762e-09,5.87393e-09
1.28772e-09,5.87386e-09
1.28782e-09,5.87378e-09
1.28792e-09,5.87371e-09
1.28802e-09,5.87364e-09
1.28812e-09,5.87356e-09
1.28822e-09,5.87349e-09
1.28832e-09,5.87342e-09
1.28842e-09,5.87335e-09
1.28852e-09,5.87327e-09
1.28862e-09,5.8732e-09
1.28872e-09,5.87313e-09
1.28882e-09,5.87306e-09
1.28892e-09,5.87298e-09
1.28902e-09,5.87291e-09
1.28912e-09,5.87284e-09
1.28922e-09,5.87277e-09
1.28932e-09,5.87269e-09
1.28942e-09,5.87262e-09
1.28952e-09,5.87255e-09
1.28962e-09,5.87248e-09
1.28972e-09,5.87241e-09
1.28982e-09,5.87234e-09
1.28992e-09,5.87227e-09
1.29002e-09,5.87219e-09
1.29012e-09,5.87212e-09
1.29022e-09,5.87205e-09
1.29032e-09,5.87198e-09
1.29042e-09,5.87191e-09
1.29052e-09,5.87184e-09
1.29062e-09,5.87177e-09
1.29072e-09,5.8717e-09
1.29082e-09,5.87163e-09
1.29092e-09,5.87156e-09
1.29102e-09,5.87149e-09
1.29112e-09,5.87142e-09
1.29122e-09,5.87135e-09
1.29132e-09,5.87128e-09
1.29142e-09,5.87121e-09
1.29152e-09,5.87114e-09
1.29162e-09,5.87107e-09
1.29172e-09,5.871e-09
1.29182e-09,5.87093e-09
1.29192e-09,5.87086e-09
1.29202e-09,5.87079e-09
1.29212e-09,5.87072e-09
1.29222e-09,5.87065e-09
1.29232e-09,5.87058e-09
1.29242e-09,5.87051e-09
1.29252e-09,5.87044e-09
1.29262e-09,5.87037e-09
1.29272e-09,5.8703e-09
1.29282e-09,5.87023e-09
1.29292e-09,5.87016e-09
1.29302e-09,5.8701e-09
1.29312e-09,5.87003e-09
1.29322e-09,5.86996e-09
1.29332e-09,5.86989e-09
1.29342e-09,5.86982e-09
1.29352e-09,5.86975e-09
1.29362e-09,5.86969e-09
1.29372e-09,5.86962e-09
1.29382e-09,5.86955e-09
1.29392e-09,5.86948e-09
